usuario_id,publicaciones,likes_recibidos,comentarios_recibidos,seguidores,horas_uso,tasa_interaccion
2832,13,217,36,255,44.67,5.664
2833,13,534,131,216,18.7,35.5594
2834,20,1357,234,299,53.51,29.7302
2835,11,261,46,496,60.68,5.0589
2836,14,795,130,435,38.65,23.9351
2837,10,228,31,203,71.77,3.6087
2838,13,580,126,301,25.75,27.4123
2839,13,364,33,151,23.36,16.9952
2840,10,422,72,451,51.44,9.6041
2841,10,380,82,619,21.72,21.272
2842,12,929,84,267,46.2,21.9283
2843,10,559,91,638,51.71,12.5691
2844,7,130,27,422,49.65,3.1622
2845,14,958,235,358,32.19,37.063
2846,14,1006,197,289,52.16,23.062
2847,8,245,32,116,32.75,8.4582
2848,7,316,30,477,26.55,13.0331
2849,16,912,93,618,32.12,31.2847
2850,13,559,132,117,49.08,14.0793
2851,12,534,59,192,39.31,15.0847
2852,15,812,92,247,52.21,17.3141
2853,6,220,46,91,31.01,8.5775
2854,9,451,42,421,38.06,12.9517
2855,9,629,137,807,29.76,25.7383
2856,13,944,179,349,35.01,32.0783
2857,11,841,201,771,53.81,19.3654
2858,11,243,42,415,33.56,8.4921
2859,6,273,67,180,55.92,6.0803
2860,12,473,38,454,42.04,12.1555
2861,16,822,67,767,51.19,17.3657
2862,6,221,41,201,34.22,7.6555
2863,17,368,41,784,46.51,8.7939
2864,8,224,34,191,28.39,9.0874
2865,11,246,23,155,25.46,10.5653
2866,12,706,69,238,46.47,16.6765
2867,11,782,180,356,57.32,16.7833
2868,15,1435,307,1164,32.7,53.2733
2869,7,338,45,293,72.66,5.2712
2870,9,433,61,150,35.61,13.8728
2871,16,606,133,371,48.3,15.2989
2872,10,175,41,269,39.81,5.426
2873,13,481,85,203,38.33,14.7679
2874,15,242,45,221,50.74,5.6565
2875,21,1008,249,466,39.58,31.7568
2876,8,394,69,293,22.63,20.4612
2877,13,223,36,331,24.19,10.7079
2878,15,390,43,434,40.52,10.6867
2879,11,660,73,239,42.38,17.2943
2880,8,382,38,319,61.45,6.8352
2881,13,939,203,863,48.37,23.6089
2882,9,264,48,310,48.68,6.409
2883,10,247,32,395,45.0,6.2003
2884,10,222,39,581,44.21,5.9033
2885,14,399,57,237,33.12,13.7674
2886,10,886,104,691,53.65,18.4522
2887,16,964,201,668,41.12,28.335
2888,15,906,205,307,35.1,31.6493
2889,12,359,65,215,50.96,8.3207
2890,19,429,65,163,24.81,19.909
2891,21,715,93,100,46.42,17.4072
2892,15,792,91,289,66.47,13.2846
2893,7,122,25,146,53.14,2.7664
2894,9,564,55,398,47.74,12.9655
2895,8,643,73,1541,18.09,39.5839
2896,4,106,17,404,30.89,3.9824
2897,17,592,53,544,25.52,25.27
2898,10,629,153,425,49.23,15.8843
2899,12,547,123,397,49.52,13.5285
2900,18,535,107,177,41.81,15.3551
2901,13,577,88,380,44.86,14.8243
2902,12,885,198,310,41.94,25.823
2903,14,1209,151,502,37.84,35.9407
2904,11,227,48,222,42.75,6.4326
2905,13,949,236,597,40.62,29.1695
2906,8,143,29,176,40.75,4.2204
2907,15,236,41,184,39.66,6.9852
2908,12,902,114,626,52.2,19.4635
2909,16,353,83,342,40.26,10.8287
2910,8,649,151,1068,28.46,28.1082
2911,20,379,88,144,30.29,15.419
2912,16,871,96,299,46.41,20.8345
2913,21,1416,263,1246,57.54,29.1786
2914,8,445,88,239,33.21,16.0509
2915,11,802,133,384,33.88,27.6008
2916,14,226,31,279,39.87,6.4456
2917,13,737,162,617,26.59,33.8144
2918,9,478,107,121,19.17,30.5145
2919,12,703,130,207,30.5,27.3131
2920,13,633,144,396,27.43,28.3243
2921,11,389,42,479,22.2,19.4118
2922,16,392,95,195,42.81,11.3759
2923,17,962,130,177,41.21,26.4976
2924,8,257,38,403,28.0,10.5342
2925,9,630,65,436,24.77,28.0625
2926,16,714,176,216,26.54,33.531
2927,12,387,80,498,33.66,13.8756
2928,15,1056,246,400,48.76,26.7038
2929,12,978,165,773,43.27,26.4154
2930,15,724,85,210,35.13,23.0319
2931,11,283,29,401,21.16,14.7455
2932,12,375,83,233,35.87,12.7692
2933,12,922,174,415,33.47,32.7479
2934,16,1382,243,1675,37.02,43.8954
2935,13,1186,166,811,20.58,65.689
2936,11,644,127,438,42.78,18.0234
2937,16,407,100,455,35.96,14.0979
2938,14,356,87,507,49.75,8.9053
2939,12,929,101,651,41.06,25.0822
2940,13,267,50,492,26.63,11.9034
2941,8,529,74,405,45.05,13.3853
2942,9,478,58,161,55.74,9.6158
2943,13,492,97,170,38.19,15.4217
2944,17,802,129,470,66.03,14.1004
2945,13,280,28,446,37.07,8.3079
2946,13,333,44,190,35.74,10.5472
2947,12,625,148,103,32.18,24.0229
2948,14,417,45,135,50.23,9.1972
2949,13,1077,257,464,49.54,26.9261
2950,17,684,97,508,42.64,18.3168
2951,14,733,168,343,40.26,22.3791
2952,17,739,96,177,41.53,20.1045
2953,9,769,67,1293,19.41,43.0762
2954,11,182,15,223,34.15,5.7682
2955,3,223,26,279,20.98,11.8704
2956,10,663,151,917,38.86,20.9488
2957,14,772,163,448,47.77,19.5745
2958,19,1148,224,635,41.62,32.967
2959,11,248,23,257,37.07,7.3097
2960,13,736,60,228,23.47,33.9176
2961,13,964,171,289,46.95,24.1757
2962,15,1159,141,368,35.98,36.1271
2963,18,1047,184,343,28.49,43.2134
2964,9,404,64,302,42.31,11.061
2965,10,237,44,384,50.11,5.6081
2966,15,842,162,200,42.89,23.4086
2967,10,665,126,129,34.87,22.6863
2968,9,308,66,166,48.63,7.6905
2969,13,1006,185,314,45.85,25.974
2970,11,520,103,121,44.16,14.1091
2971,14,1119,151,802,43.38,29.2794
2972,14,1198,142,556,44.07,30.4068
2973,10,458,37,222,27.1,18.2638
2974,17,490,92,199,37.49,15.5239
2975,11,635,84,320,39.32,18.2836
2976,14,394,42,317,20.29,21.4936
2977,15,650,158,1101,51.82,15.5918
2978,14,547,126,656,44.42,15.1494
2979,7,184,23,222,38.2,5.4185
2980,10,618,108,897,40.15,18.0821
2981,12,885,205,321,29.77,36.6081
2982,17,1529,219,634,22.65,77.1713
2983,15,1002,246,359,53.52,23.3185
2984,12,523,92,798,32.96,18.661
2985,7,127,13,306,36.54,3.8311
2986,8,591,67,1477,41.06,16.0261
2987,12,917,128,488,38.22,27.3404
2988,13,502,87,653,41.52,14.1861
2989,13,426,79,250,35.73,14.1324
2990,18,1366,308,299,44.07,37.9861
2991,6,321,51,331,27.62,13.4705
2992,14,958,236,670,44.78,26.666
2993,16,847,104,125,42.47,22.3916
2994,8,129,31,106,36.67,4.3637
2995,10,502,47,798,37.18,14.7649
2996,10,359,61,140,40.49,10.3731
2997,14,490,68,204,31.89,17.4975
2998,11,249,32,226,53.72,5.2306
2999,15,642,81,221,29.18,24.7747
3000,13,990,212,512,16.12,74.5791
3001,6,124,24,160,50.16,2.9505
3002,13,304,40,609,37.96,9.0633
3003,8,637,57,636,35.77,19.3991
3004,12,377,71,531,20.1,22.2917
3005,9,455,48,180,32.88,15.3
3006,12,689,106,292,37.59,21.148
3007,15,871,81,266,20.57,46.279
3008,23,1218,113,170,40.44,32.9106
3009,13,700,96,813,23.22,34.2772
3010,9,127,21,316,50.11,2.9536
3011,10,230,33,443,29.64,8.874
3012,12,538,125,128,54.48,12.1701
3013,8,321,55,323,40.71,9.2369
3014,8,504,123,427,44.46,14.1039
3015,5,309,34,450,37.54,9.1378
3016,11,709,89,441,46.54,17.1468
3017,11,690,78,435,47.59,16.1374
3018,17,446,103,323,33.82,16.2339
3019,8,291,40,889,46.21,7.1636
3020,13,501,109,73,35.47,17.1975
3021,13,339,60,287,40.12,9.9464
3022,10,545,134,176,53.85,12.6099
3023,4,266,21,433,36.99,7.7593
3024,13,557,124,184,38.01,17.9182
3025,18,343,74,384,38.83,10.7402
3026,15,982,101,336,42.21,25.6577
3027,10,210,47,512,29.37,8.7515
3028,10,705,84,237,27.23,28.98
3029,4,217,45,213,30.21,8.6733
3030,9,469,45,406,36.9,13.9293
3031,12,712,58,123,34.17,22.5366
3032,14,522,58,389,37.42,15.4998
3033,12,889,99,422,36.0,27.4478
3034,13,1028,233,595,48.8,25.8403
3035,12,707,79,177,46.24,16.9972
3036,12,651,127,239,40.51,19.2073
3037,5,128,19,279,43.38,3.3885
3038,15,483,112,211,41.46,14.3511
3039,11,275,67,132,29.54,11.5759
3040,11,929,149,472,33.35,32.3225
3041,10,429,72,176,59.72,8.3891
3042,11,777,98,267,22.7,38.5474
3043,11,661,71,1885,47.22,15.5022
3044,14,373,35,337,39.79,10.2537
3045,15,568,56,375,55.39,11.2655
3046,8,304,55,475,59.65,6.0183
3047,15,465,57,328,41.97,12.436
3048,7,385,60,407,43.03,10.3419
3049,12,291,42,373,37.49,8.8822
3050,12,243,52,342,42.98,6.8644
3051,14,920,83,268,50.28,19.9496
3052,15,333,45,445,29.55,12.7927
3053,12,449,93,636,31.96,16.9582
3054,14,470,63,417,44.67,11.9332
3055,17,1121,185,1243,41.05,31.8178
3056,15,414,48,216,31.49,14.6732
3057,13,383,84,762,32.85,14.2144
3058,14,911,103,271,44.44,22.8169
3059,12,724,65,211,44.81,17.6092
3060,9,693,139,976,28.99,28.7011
3061,16,881,108,156,36.31,27.2409
3062,16,566,119,233,68.49,10.0014
3063,17,837,158,221,33.34,29.8411
3064,15,1121,241,341,51.14,26.6308
3065,10,792,138,446,59.18,15.7145
3066,12,1104,185,927,54.76,23.539
3067,8,503,76,366,45.75,12.6555
3068,12,328,27,140,33.21,10.6899
3069,8,621,103,555,45.1,16.0538
3070,12,841,73,390,50.33,18.1604
3071,7,476,63,1150,34.41,15.6624
3072,9,545,79,241,32.67,19.1015
3073,17,841,97,375,30.56,30.6907
3074,14,828,119,462,52.51,18.0351
3075,19,1222,225,544,32.92,43.9501
3076,18,954,144,234,55.05,19.9465
3077,15,1112,92,261,56.96,21.138
3078,20,598,115,530,24.61,28.9725
3079,10,281,47,1250,41.01,7.999
3080,7,457,57,203,45.69,11.2495
3081,11,658,135,192,42.93,18.4708
3082,15,1024,211,515,29.99,41.1737
3083,15,763,156,440,18.13,50.6879
3084,8,527,92,306,47.16,13.1264
3085,15,350,62,377,51.33,8.0261
3086,16,848,96,728,49.16,19.2028
3087,14,654,114,319,30.59,25.1074
3088,14,314,58,1261,42.39,8.7747
3089,16,358,79,319,51.12,8.5481
3090,15,627,87,592,33.78,21.1354
3091,6,344,81,1169,31.62,13.4396
3092,11,620,77,163,47.95,14.535
3093,22,1041,167,268,46.84,25.7875
3094,10,587,103,277,49.5,13.9386
3095,12,578,121,376,38.38,18.2131
3096,7,376,43,335,54.31,7.7147
3097,11,430,58,287,38.65,12.6256
3098,20,959,87,161,39.25,26.6513
3099,11,237,49,300,31.49,9.0829
3100,12,481,69,141,24.99,22.0092
3101,9,617,55,284,37.5,17.9201
3102,7,414,61,815,37.6,12.6314
3103,13,357,55,588,32.5,12.6786
3104,8,297,45,297,10.12,33.8086
3105,18,688,86,623,36.49,21.2139
3106,15,945,230,499,34.07,34.4836
3107,13,825,171,223,50.58,19.6925
3108,14,646,55,181,49.16,14.2594
3109,11,467,60,303,50.3,10.4777
3110,9,179,24,231,42.94,4.7276
3111,10,393,82,337,52.03,9.1294
3112,17,1512,273,554,43.09,41.4205
3113,14,956,224,458,40.55,29.1012
3114,8,573,95,429,36.12,18.4952
3115,14,1192,181,534,19.68,69.758
3116,16,517,89,197,57.48,10.5425
3117,7,200,23,212,44.63,4.9971
3118,9,555,88,190,40.92,15.7127
3119,11,506,72,381,50.92,11.3519
3120,9,434,88,288,46.97,11.1135
3121,7,193,28,508,43.52,5.0787
3122,19,1061,184,264,60.47,20.5896
3123,15,957,221,397,39.6,29.7499
3124,14,968,172,417,48.61,23.451
3125,18,435,52,161,45.51,10.7017
3126,12,589,128,160,29.66,24.1712
3127,18,341,35,316,51.51,7.2996
3128,9,249,44,372,51.58,5.6806
3129,10,571,49,325,38.97,15.9115
3130,18,1039,155,258,38.19,31.2678
3131,11,722,148,362,39.28,22.1491
3132,10,659,76,340,43.65,16.8381
3133,11,831,141,773,34.77,27.9548
3134,14,801,79,545,28.57,30.8037
3135,12,348,81,163,47.85,8.9664
3136,8,105,23,103,29.73,4.3059
3137,12,844,82,357,42.9,21.5833
3138,14,510,40,277,28.69,19.1708
3139,17,1088,113,615,28.96,41.4687
3140,12,732,116,349,31.5,26.9213
3141,17,1203,97,272,43.04,30.2064
3142,15,550,96,266,37.88,17.0518
3143,9,470,100,218,34.34,16.5984
3144,14,1101,140,637,28.58,43.4277
3145,12,659,122,340,35.36,22.0878
3146,10,818,135,453,46.07,20.6879
3147,12,808,109,498,15.43,59.4488
3148,9,647,78,293,29.7,24.4108
3149,16,799,189,223,24.67,40.0555
3150,13,528,112,194,47.56,13.4569
3151,12,196,37,338,48.63,4.7914
3152,16,903,80,1333,45.6,21.5575
3153,6,387,57,304,47.58,9.3325
3154,10,342,58,514,33.66,11.8842
3155,14,388,76,178,42.76,10.8507
3156,12,592,94,452,36.59,18.7481
3157,15,902,215,716,32.99,33.861
3158,12,330,68,136,36.4,10.9337
3159,12,238,23,543,21.9,11.9181
3160,15,989,201,243,20.08,59.2577
3161,8,489,104,246,42.53,13.9438
3162,15,276,34,467,39.9,7.7688
3163,16,961,143,834,35.74,30.8902
3164,8,183,17,369,30.14,6.6349
3165,14,1153,201,405,34.32,39.4475
3166,13,751,127,469,49.55,17.7185
3167,14,744,121,742,23.86,36.2575
3168,9,178,26,103,66.03,3.0895
3169,9,272,25,166,35.01,8.4829
3170,12,244,58,353,31.42,9.6103
3171,9,615,80,431,33.77,20.5822
3172,9,754,70,733,27.89,29.5413
3173,19,1055,195,146,27.77,45.0124
3174,20,527,56,243,36.41,16.0105
3175,15,365,76,365,39.79,11.084
3176,14,680,151,219,35.86,23.1749
3177,8,461,87,821,42.97,12.7536
3178,16,287,55,268,52.65,6.4959
3179,6,166,36,335,43.92,4.5996
3180,12,540,130,491,42.66,15.7053
3181,12,782,138,584,45.66,20.1495
3182,9,699,128,386,60.96,13.5659
3183,12,1001,123,423,28.28,39.7501
3184,12,213,17,480,32.18,7.1478
3185,14,356,35,425,45.07,8.6754
3186,8,415,49,430,41.25,11.2482
3187,15,326,45,111,35.21,10.5381
3188,11,772,125,219,41.69,21.5153
3189,17,1172,147,516,28.13,46.8948
3190,18,1107,263,694,49.55,27.6471
3191,10,771,145,301,37.41,24.4842
3192,15,792,86,111,19.58,44.8449
3193,12,447,80,315,42.67,12.3514
3194,9,629,111,378,29.21,25.3312
3195,14,1069,121,457,25.59,46.5052
3196,10,215,18,345,23.87,9.7608
3197,17,485,38,860,37.47,13.956
3198,13,1033,146,365,25.28,46.6443
3199,14,287,31,309,43.22,7.3575
3200,11,251,58,419,45.1,6.8513
3201,10,680,151,169,48.7,17.0641
3202,10,595,128,311,26.98,26.7983
3203,19,892,141,240,38.74,26.6681
3204,14,840,207,336,36.97,28.3198
3205,17,1128,121,490,38.75,32.2297
3206,4,91,9,263,55.19,1.8118
3207,13,843,156,232,44.99,22.205
3208,8,246,31,365,35.13,7.8851
3209,15,692,56,228,42.9,17.4342
3210,10,742,128,734,40.27,21.6039
3211,11,464,83,251,25.59,21.378
3212,3,234,30,567,41.5,6.3613
3213,15,578,139,162,41.89,17.116
3214,9,707,58,445,44.37,17.2427
3215,20,1079,248,631,56.6,23.4443
3216,13,778,102,443,48.56,18.1209
3217,13,449,74,891,36.35,14.3894
3218,16,834,152,587,40.33,24.4485
3219,2,156,18,314,28.44,6.1186
3220,6,169,37,48,52.3,3.9391
3221,13,1104,93,498,35.01,34.1887
3222,11,280,44,298,51.11,6.3393
3223,7,134,25,87,35.43,4.4875
3224,10,193,38,356,36.86,6.2666
3225,9,206,30,351,36.69,6.432
3226,12,883,101,350,28.19,34.9045
3227,20,650,122,275,26.96,28.6315
3228,9,154,21,224,44.82,3.9044
3229,12,621,104,702,42.52,17.0513
3230,11,746,83,248,57.29,14.4692
3231,7,312,43,477,40.53,8.758
3232,14,697,59,282,33.9,22.3039
3233,15,375,50,378,41.55,10.2297
3234,4,192,38,301,19.9,11.5602
3235,11,465,111,258,37.59,15.3241
3236,6,296,71,188,16.57,22.1447
3237,10,779,75,1334,34.15,25.0106
3238,18,362,46,327,41.71,9.7821
3239,10,628,129,221,31.54,23.9989
3240,13,642,135,410,26.15,29.7161
3241,10,361,70,404,52.3,8.2408
3242,8,153,18,135,33.46,5.1108
3243,19,1247,307,440,59.17,26.2644
3244,14,1264,164,618,43.81,32.5922
3245,6,183,20,487,23.69,8.5676
3246,13,971,145,344,39.05,28.5801
3247,13,795,182,239,45.65,21.4011
3248,16,563,77,1025,21.94,29.1672
3249,12,649,130,242,49.95,15.5969
3250,15,880,72,319,37.65,25.2834
3251,9,634,73,214,42.4,16.6744
3252,10,554,122,176,48.83,13.8446
3253,13,354,55,684,55.34,7.39
3254,9,491,80,473,46.55,12.2676
3255,16,295,41,146,35.98,9.3375
3256,11,565,76,292,36.0,17.8046
3257,15,444,66,126,30.57,16.6817
3258,15,955,108,538,35.88,29.6258
3259,9,590,61,466,59.31,10.9764
3260,12,224,54,128,32.89,8.4524
3261,13,555,65,328,39.1,15.8559
3262,10,216,46,113,53.52,4.895
3263,5,371,42,397,35.97,11.4812
3264,13,819,156,930,41.5,23.4961
3265,11,806,73,656,32.46,27.0756
3266,14,905,102,485,23.03,43.7288
3267,21,644,155,227,49.5,16.1428
3268,9,670,100,941,32.55,23.6549
3269,20,457,104,834,27.44,20.4414
3270,18,1045,108,559,23.22,49.6659
3271,11,803,73,559,57.55,15.2222
3272,9,398,40,225,42.63,10.2736
3273,11,180,27,263,44.71,4.6294
3274,11,317,62,363,44.39,8.5372
3275,13,462,39,287,36.5,13.7267
3276,10,482,95,180,31.36,18.4018
3277,18,784,179,378,30.16,31.9329
3278,9,478,42,150,53.87,9.6535
3279,16,462,90,257,43.95,12.5603
3280,7,168,14,201,43.12,4.221
3281,9,637,88,306,38.47,18.8454
3282,7,199,29,197,35.58,6.4073
3283,14,1432,279,1266,39.84,42.9491
3284,10,523,112,435,38.22,16.6152
3285,12,970,85,331,47.07,22.4158
3286,9,557,93,361,32.03,20.2907
3287,15,1286,213,694,17.3,86.6273
3288,15,377,47,404,35.55,11.9264
3289,17,773,111,340,42.59,20.7538
3290,15,862,165,110,65.01,15.798
3291,20,1105,127,167,50.85,24.2279
3292,11,298,40,444,47.13,7.1713
3293,12,473,70,484,56.29,9.6462
3294,14,616,96,188,33.09,21.5169
3295,14,586,87,828,33.55,20.0584
3296,11,687,75,434,65.78,11.5839
3297,8,270,28,358,39.52,7.5397
3298,7,225,52,78,38.86,7.1286
3299,16,1118,156,322,35.47,35.921
3300,16,1311,210,516,31.55,48.2134
3301,8,295,67,810,48.44,7.4736
3302,9,450,65,318,61.48,8.3763
3303,10,765,100,271,47.1,18.3638
3304,20,759,161,109,44.15,20.8376
3305,9,520,51,218,45.96,12.4243
3306,9,201,22,460,35.4,6.2986
3307,17,1522,207,956,9.07,190.6858
3308,11,293,25,208,30.54,10.4113
3309,5,429,58,948,39.87,12.2143
3310,14,816,103,321,33.95,27.0699
3311,9,621,138,440,46.16,16.4421
3312,9,521,49,342,35.72,15.9571
3313,12,771,174,271,45.21,20.9048
3314,16,601,127,270,42.17,17.263
3315,12,687,156,528,25.03,33.6781
3316,13,559,60,150,42.81,14.4598
3317,14,750,131,459,57.68,15.2741
3318,20,1669,204,512,35.37,52.952
3319,15,697,76,273,25.3,30.5484
3320,20,1123,254,394,53.69,25.6461
3321,14,977,229,298,26.03,46.3263
3322,11,367,80,398,44.2,10.1137
3323,13,956,115,993,44.6,24.0152
3324,10,190,34,334,51.9,4.3159
3325,10,472,98,210,30.04,18.9732
3326,10,557,45,373,37.87,15.8977
3327,16,389,68,388,38.27,11.9399
3328,11,389,95,614,41.27,11.7282
3329,4,162,21,961,29.56,6.1904
3330,7,276,48,318,63.54,5.0991
3331,11,772,186,579,36.12,26.5229
3332,9,794,161,645,40.3,23.7001
3333,6,133,27,661,31.08,5.1486
3334,17,571,95,87,46.87,14.2093
3335,12,645,69,373,33.65,21.2183
3336,14,492,110,579,20.16,29.8538
3337,10,346,79,271,36.54,11.6304
3338,11,702,87,328,41.57,18.9789
3339,11,364,68,622,39.02,11.0706
3340,11,510,104,308,35.82,17.1395
3341,7,434,77,273,41.43,12.3333
3342,11,620,63,401,25.7,26.5716
3343,10,251,60,437,43.95,7.0764
3344,9,335,38,244,46.65,7.9961
3345,10,539,111,325,36.57,17.7719
3346,11,336,64,620,39.43,10.1454
3347,18,1255,218,372,34.15,43.1326
3348,10,415,48,192,21.35,21.6813
3349,13,246,41,260,46.4,6.1858
3350,16,899,83,385,40.69,24.1346
3351,11,371,53,298,27.08,15.6595
3352,15,1003,188,553,40.92,29.1068
3353,23,1670,371,413,29.61,68.9191
3354,17,1117,181,277,47.0,27.6153
3355,7,378,53,440,51.05,8.4422
3356,18,854,189,114,35.31,29.5417
3357,9,374,69,235,31.19,14.2022
3358,16,591,90,895,29.82,22.8372
3359,18,1026,191,292,34.62,35.1509
3360,14,989,211,719,39.76,30.182
3361,8,468,48,87,29.34,17.5883
3362,16,1179,200,422,61.03,22.5949
3363,15,712,86,472,25.14,31.7371
3364,9,404,76,225,21.52,22.3012
3365,15,522,43,123,38.03,14.858
3366,11,288,70,460,33.17,10.794
3367,12,479,109,306,29.57,19.885
3368,5,436,39,732,37.66,12.6128
3369,14,991,212,783,42.63,28.2169
3370,17,1044,128,89,54.84,21.3723
3371,13,291,66,174,23.28,15.3328
3372,8,555,129,566,46.74,14.6352
3373,11,257,44,355,56.15,5.361
3374,12,608,139,488,27.64,27.022
3375,18,388,52,282,47.23,9.3157
3376,12,565,128,420,48.13,14.3971
3377,16,789,176,619,32.73,29.4833
3378,15,623,72,129,40.45,17.1835
3379,15,500,64,904,34.58,16.3089
3380,9,629,110,348,26.74,27.6323
3381,12,312,41,595,40.04,8.817
3382,11,520,79,395,42.32,14.1545
3383,19,468,74,286,29.03,18.6713
3384,18,1136,182,1247,32.76,40.2307
3385,12,253,35,292,50.66,5.6852
3386,17,541,72,752,30.79,19.911
3387,12,604,89,325,41.66,16.6342
3388,18,853,140,356,52.07,19.0696
3389,12,208,22,83,28.1,8.1837
3390,19,888,105,233,49.11,20.2206
3391,8,137,18,336,28.39,5.4587
3392,16,628,152,468,28.76,27.1225
3393,13,400,64,425,62.35,7.4413
3394,11,652,100,138,21.91,34.3158
3395,8,449,62,713,52.19,9.7908
3396,10,758,126,352,39.2,22.5506
3397,11,766,118,388,44.77,19.7472
3398,15,1152,94,901,39.08,31.8816
3399,10,586,108,433,52.33,13.2626
3400,6,227,36,97,31.6,8.3225
3401,7,198,25,212,39.52,5.6426
3402,12,687,101,537,45.97,17.14
3403,10,374,39,91,43.56,9.482
3404,18,1080,157,264,49.83,24.8241
3405,8,267,24,547,46.23,6.2941
3406,8,339,47,438,43.45,8.8843
3407,8,265,31,256,41.59,7.117
3408,11,601,94,137,32.08,21.6624
3409,17,678,143,911,55.31,14.843
3410,13,1039,227,918,40.36,31.368
3411,10,345,76,211,38.39,10.9675
3412,16,574,107,83,36.13,18.8508
3413,14,778,172,117,22.39,42.425
3414,13,534,83,93,66.1,9.334
3415,10,782,170,393,33.5,28.417
3416,12,788,183,1018,36.8,26.3886
3417,13,894,92,495,26.55,37.1339
3418,11,359,67,97,45.96,9.2688
3419,8,615,99,372,41.28,17.2946
3420,4,84,10,213,38.04,2.4711
3421,8,124,17,278,38.49,3.6631
3422,12,855,147,378,45.43,22.058
3423,14,627,88,384,45.17,15.8283
3424,9,354,62,458,34.32,12.1226
3425,9,325,49,132,37.32,10.0209
3426,10,844,193,569,38.7,26.7933
3427,14,825,184,151,24.99,40.3732
3428,15,823,78,277,25.38,35.495
3429,16,1061,216,279,27.74,46.0329
3430,15,612,68,117,41.24,16.4892
3431,12,201,24,542,50.38,4.466
3432,12,302,67,805,40.12,9.198
3433,15,521,130,599,51.17,12.7226
3434,9,225,47,259,57.94,4.6943
3435,7,459,85,878,28.1,19.3596
3436,10,326,43,309,41.17,8.9635
3437,10,647,73,437,32.15,22.3953
3438,9,553,83,162,38.78,16.4009
3439,18,880,142,257,46.96,21.7618
3440,13,887,181,276,25.43,41.9976
3441,9,637,81,289,35.57,20.1883
3442,10,421,58,711,36.85,12.9984
3443,16,1223,172,755,30.86,45.1978
3444,10,541,124,218,51.8,12.8384
3445,17,1396,189,387,19.2,82.5593
3446,8,460,96,750,46.04,12.0765
3447,17,955,81,129,32.06,32.313
3448,15,387,50,145,42.88,10.1909
3449,5,315,78,371,39.6,9.9245
3450,5,186,38,318,27.35,8.1901
3451,14,581,127,225,52.76,13.4192
3452,13,857,170,432,44.9,22.8754
3453,15,334,67,895,38.42,10.4378
3454,16,1398,323,600,49.97,34.4436
3455,13,847,120,259,46.16,20.951
3456,14,308,74,538,46.77,8.1684
3457,13,401,72,373,40.79,11.5956
3458,15,858,142,422,33.8,29.588
3459,16,1115,90,543,48.34,24.9264
3460,11,481,78,324,35.77,15.6255
3461,12,214,44,398,31.83,8.1046
3462,12,282,34,405,34.35,9.2001
3463,13,813,73,172,29.09,30.4557
3464,7,287,37,688,48.67,6.6575
3465,12,1036,97,647,28.26,40.098
3466,13,583,116,511,26.04,26.8439
3467,10,827,107,692,60.02,15.5616
3468,10,139,34,91,42.14,4.1052
3469,13,543,103,436,38.87,16.6198
3470,7,274,49,91,28.95,11.1571
3471,10,541,69,699,34.48,17.6916
3472,10,671,105,264,45.46,17.0709
3473,8,376,78,344,30.84,14.7206
3474,7,166,26,397,30.99,6.1958
3475,11,274,38,86,30.21,10.3282
3476,13,648,60,191,20.54,34.4722
3477,15,380,62,534,36.85,11.9956
3478,4,258,55,1043,36.05,8.6834
3479,13,654,103,481,43.58,17.3686
3480,9,235,21,430,40.24,6.3621
3481,11,678,152,284,35.53,23.3594
3482,10,216,28,1205,29.93,8.1515
3483,6,329,76,140,33.06,12.2505
3484,13,677,151,230,38.28,21.6315
3485,11,634,75,137,41.7,17.0039
3486,14,286,52,198,37.11,9.1091
3487,7,166,19,127,47.98,3.8557
3488,15,491,120,593,38.22,15.9865
3489,9,803,174,707,33.9,28.8243
3490,12,485,46,849,49.77,10.67
3491,13,901,157,334,39.14,27.0297
3492,17,411,71,993,30.99,15.5537
3493,10,668,82,708,57.38,13.0707
3494,11,584,67,1106,30.0,21.7028
3495,10,625,96,284,46.29,15.5759
3496,11,320,33,206,31.18,11.3219
3497,8,390,64,282,48.42,9.3769
3498,14,375,53,356,43.39,9.8636
3499,15,1294,135,722,33.23,43.002
3500,12,241,28,479,41.44,6.492
3501,12,893,204,500,32.28,33.9857
3502,11,489,89,276,30.85,18.734
3503,13,786,183,117,13.38,72.4394
3504,17,1011,213,596,32.29,37.9055
3505,12,729,113,248,28.04,30.0301
3506,19,552,111,407,43.65,15.1896
3507,12,917,225,287,53.05,21.5278
3508,12,1027,172,591,45.82,26.1652
3509,12,492,85,320,33.74,17.1023
3510,10,194,22,253,33.59,6.4306
3511,14,818,71,979,40.2,22.1119
3512,16,1340,170,483,48.14,31.3644
3513,13,853,139,288,30.62,32.3935
3514,9,482,65,211,46.03,11.8845
3515,12,485,39,369,29.52,17.7522
3516,13,373,36,459,34.98,11.6921
3517,15,1297,194,487,28.97,51.4687
3518,19,594,134,172,44.98,16.1841
3519,9,277,49,505,36.29,8.9822
3520,8,512,77,301,46.2,12.7478
3521,19,973,106,323,36.48,29.5777
3522,8,509,65,412,30.54,18.7926
3523,12,384,72,233,45.32,10.0622
3524,11,334,62,297,46.35,8.5434
3525,10,207,44,175,44.82,5.6006
3526,16,1047,130,255,30.94,38.0358
3527,15,272,63,291,17.14,19.5467
